date,temperature_mean_c,temperature_min_c,temperature_max_c,relative_humidity_mean_pct,total_precipitation_mm,wind_speed_mean_ms,surface_pressure_mean_hpa,sin_day,cos_day
2007-01-06,20.6535,19.9697,22.1267,92.0119,12.2886,3.0698,913.6928,0.103031,0.994678
2007-01-07,22.9562,19.9308,27.2003,82.6391,1.5154,2.1002,915.5544,0.120126,0.992759
2007-01-08,23.0038,19.3359,27.6425,83.6895,16.2516,1.1259,915.5772,0.137185,0.990545
2007-01-09,22.8884,19.5545,27.2892,84.6626,9.4142,1.4078,914.7694,0.154204,0.988039
2007-01-10,22.8978,18.4077,27.878,84.7248,3.4137,1.2393,913.5009,0.171177,0.98524
2007-01-11,24.2096,19.5674,29.9827,76.024,1.9073,1.6239,913.0737,0.188099,0.98215
2007-01-12,24.947,20.3238,31.0179,76.1307,0.3724,2.6559,910.3688,0.204966,0.978769
2007-01-13,23.7482,20.9467,26.847,85.2596,19.5003,2.1042,908.2658,0.221772,0.975099
2007-01-14,21.8272,20.0679,24.4898,92.76,28.5611,1.8088,910.1101,0.238513,0.971139
2007-01-15,22.0572,18.6427,26.6964,88.1824,28.1177,2.0237,912.4945,0.255182,0.966893
2007-01-16,20.9539,19.8228,22.2921,91.2568,10.5758,2.1355,914.992,0.271777,0.96236
2007-01-17,21.2394,18.2045,25.7909,88.6915,18.8656,3.0619,915.3749,0.288291,0.957543
2007-01-18,22.2088,20.059,25.646,88.5775,6.6009,2.1642,914.4279,0.304719,0.952442
2007-01-19,23.3502,19.0639,29.8258,83.6107,3.7127,1.3985,914.2352,0.321058,0.94706
2007-01-20,23.5847,19.9918,26.9768,82.833,6.9566,1.8293,915.0647,0.337301,0.941397
2007-01-21,22.932,19.6271,28.1497,86.607,7.6079,1.3377,915.6378,0.353445,0.935455
2007-01-22,21.2174,20.2217,23.3042,91.4095,35.3055,1.7798,915.6228,0.369484,0.929237
2007-01-23,20.2511,18.0157,23.4889,87.7709,10.7956,2.1383,914.9269,0.385413,0.922744
2007-01-24,21.6447,18.8994,25.869,83.0719,2.1091,2.2804,915.3589,0.401229,0.915978
2007-01-25,22.1447,18.9779,26.0844,82.3905,5.1632,2.1541,914.939,0.416926,0.90894
2007-01-26,23.2782,19.7541,29.4438,81.8298,3.633,1.9485,914.7609,0.432499,0.901634
2007-01-27,21.7284,19.729,25.2924,91.1822,19.8541,1.6176,914.5857,0.447945,0.894061
2007-01-28,22.8669,20.3871,28.084,86.4229,11.4017,2.4031,914.019,0.463258,0.886224
2007-01-29,22.1269,20.2869,25.2392,90.7687,18.8704,2.7805,913.7277,0.478434,0.878124
2007-01-30,23.0179,20.6708,27.7342,89.9825,14.8764,1.9366,914.1523,0.493468,0.869764
2007-01-31,24.091,21.1313,29.3829,83.9,3.3956,1.7622,913.9154,0.508356,0.861147
2007-02-01,24.3516,19.9316,29.9788,76.6567,1.0395,1.929,914.589,0.523094,0.852275
2007-02-02,23.9103,20.6159,28.0261,80.1228,4.4813,1.6439,914.352,0.537677,0.843151
2007-02-03,23.395,19.6683,29.1328,80.2836,10.5391,1.1411,913.5821,0.552101,0.833777
2007-02-04,23.3562,19.3644,29.2223,74.5972,0.8283,2.6284,913.5813,0.566362,0.824157
2007-02-05,24.5468,20.4828,29.1888,72.4959,1.4129,2.6014,913.6429,0.580455,0.814292
2007-02-06,21.4281,20.148,23.2304,90.1902,13.2027,2.8663,913.9459,0.594376,0.804187
2007-02-07,22.5479,19.9479,26.7843,85.7342,10.9773,2.4032,914.9504,0.608121,0.793844
2007-02-08,22.5207,20.1042,26.494,84.2632,0.9418,1.7617,916.351,0.621687,0.783266
2007-02-09,23.9259,18.6664,29.7379,64.9626,0.0,2.1618,918.1278,0.635068,0.772456
2007-02-10,24.4337,18.6363,29.8054,65.3381,0.0,1.8332,918.036,0.648262,0.761418
2007-02-11,23.6125,19.257,27.6028,68.037,0.4225,2.5938,914.3584,0.661263,0.750154
2007-02-12,20.7362,19.2503,22.8849,86.5715,12.8193,2.101,913.787,0.674069,0.738668
2007-02-13,21.3386,16.434,25.8523,66.01,0.2823,2.8581,913.5792,0.686676,0.726964
2007-02-14,21.6696,16.981,27.1658,71.3862,7.3996,3.2518,912.4782,0.699079,0.715044
2007-02-15,22.217,18.5758,27.0996,72.6186,1.2193,2.6006,912.3546,0.711276,0.702913
2007-02-16,23.5975,17.6722,29.7387,69.7691,0.2346,1.8573,912.363,0.723262,0.690574
2007-02-17,24.8468,19.4295,31.097,68.4344,0.1421,1.8864,911.8918,0.735034,0.678031
2007-02-18,24.6822,19.8645,30.1259,72.8182,3.6259,1.5447,912.0895,0.746588,0.665287
2007-02-19,23.4403,20.0836,29.0881,78.9685,3.0251,2.1597,912.6746,0.757922,0.652346
2007-02-20,23.7365,19.9818,27.767,76.1525,2.5973,2.4831,913.9608,0.769031,0.639212
2007-02-21,24.5198,19.6678,29.9217,65.2808,0.0143,2.2964,915.6524,0.779913,0.625889
2007-02-22,23.9009,17.0945,29.5829,60.491,0.0024,2.8443,918.6424,0.790563,0.61238
2007-02-23,24.3203,17.8328,30.0868,63.6809,0.0,2.2192,919.6337,0.80098,0.598691
2007-02-24,23.5487,17.9185,29.1705,66.3513,2.1076,1.7999,918.3888,0.81116,0.584824
2007-02-25,22.1618,17.9299,26.7489,77.031,4.0736,1.4545,916.5679,0.8211,0.570784
2007-02-26,21.6535,17.4167,26.0664,78.204,4.9524,2.11,915.8896,0.830797,0.556576
2007-02-27,21.7696,18.607,26.3401,81.5395,3.6187,2.5262,916.9456,0.840248,0.542202
2007-02-28,23.1527,18.8161,28.7035,69.302,0.02,2.0922,916.7302,0.84945,0.527668
2007-03-01,23.1841,17.7165,28.724,61.7357,0.0,2.5872,916.5957,0.858402,0.512978
2007-03-02,24.5446,18.2149,30.0192,61.6444,0.001,2.1303,917.4507,0.867099,0.498137
2007-03-03,23.9147,18.4074,29.4614,66.1446,0.3328,2.3036,917.8314,0.875539,0.483147
2007-03-04,24.1188,18.3461,30.0996,61.6907,0.1855,2.7261,917.9057,0.88372,0.468015
2007-03-05,23.7448,18.4229,29.5063,63.5537,0.1473,1.9827,917.8613,0.89164,0.452745
2007-03-06,23.784,18.8556,29.6128,65.9606,0.4482,2.1985,918.405,0.899296,0.43734
2007-03-07,24.8688,20.1625,31.3744,61.9956,0.0153,1.9451,919.0432,0.906686,0.421806
2007-03-08,24.6217,19.9136,29.4233,60.3711,0.0763,2.1487,917.3357,0.913808,0.406147
2007-03-09,24.7414,19.4856,29.9625,58.4805,0.0129,1.6121,915.5156,0.920659,0.390368
2007-03-10,24.7062,19.3077,29.9788,62.3304,0.0248,1.4491,914.992,0.927238,0.374474
2007-03-11,24.9285,20.9732,30.0518,56.2041,0.0157,1.9483,915.1258,0.933542,0.358468
2007-03-12,25.3288,21.2974,30.6311,53.118,0.011,1.9761,916.0894,0.93957,0.342357
2007-03-13,24.7501,19.2694,30.8882,53.4211,0.0548,1.8271,916.8086,0.94532,0.326144
2007-03-14,24.247,19.7044,29.7187,59.6275,0.1278,2.5157,916.1449,0.95079,0.309835
2007-03-15,24.0597,19.577,29.2674,59.7632,0.0925,2.0329,915.2557,0.955979,0.293434
2007-03-16,24.3593,19.5037,29.7608,62.201,0.6623,1.9223,914.2492,0.960885,0.276946
2007-03-17,22.835,19.8191,27.486,81.6355,8.162,1.3916,914.4472,0.965507,0.260376
2007-03-18,21.9898,19.7459,27.5396,86.2508,16.3212,2.1488,913.9609,0.969843,0.24373
2007-03-19,22.0419,19.8667,25.908,87.4026,19.9471,2.4281,914.4673,0.973892,0.227011
2007-03-20,21.2128,18.8902,24.9344,88.8759,34.1172,1.8386,915.0825,0.977653,0.210225
2007-03-21,22.494,18.8439,28.6768,82.5825,0.6032,1.2229,914.864,0.981125,0.193376
2007-03-22,23.113,19.7952,28.169,80.9398,4.8609,1.7671,915.6583,0.984306,0.176471
2007-03-23,23.8316,20.6833,29.4904,78.0866,1.3227,1.5176,917.1186,0.987196,0.159513
2007-03-24,23.8303,18.6806,30.8627,76.7135,0.4086,1.6473,917.7032,0.989794,0.142508
2007-03-25,23.3109,19.4312,28.8196,79.41,10.4008,1.8883,917.2467,0.992099,0.125461
2007-03-26,23.2629,18.6056,29.5324,77.8923,0.5832,1.9378,916.5152,0.99411,0.108377
2007-03-27,24.3069,19.2858,29.8879,69.3661,0.0887,1.8013,916.6195,0.995827,0.091261
2007-03-28,24.5389,19.2317,30.4481,67.8074,0.0401,1.8818,917.0401,0.99725,0.074117
2007-03-29,24.5411,19.4273,30.3338,68.4597,0.0033,2.2856,916.0215,0.998377,0.056952
2007-03-30,24.2565,19.3799,30.1156,67.9123,0.0267,2.5274,915.6622,0.999209,0.03977
2007-03-31,23.6631,17.8672,30.0,68.5343,0.0229,1.2695,914.6811,0.999745,0.022576
2007-04-01,25.0164,18.8495,31.509,62.0898,0.0,1.6648,915.1857,0.999986,0.005376
2007-04-02,24.117,19.0847,29.8585,66.2755,0.001,2.2483,916.2578,0.99993,-0.011826
2007-04-03,23.6927,18.1967,29.7675,64.1886,0.0,1.9626,915.5329,0.999579,-0.029025
2007-04-04,24.0308,18.9415,29.9335,65.3124,0.1302,1.6267,914.3831,0.998932,-0.046215
2007-04-05,23.6672,19.3704,29.3185,77.5273,4.8189,1.7698,915.5386,0.997989,-0.063391
2007-04-06,22.5083,19.4621,26.3879,80.6925,1.0843,2.3157,916.7926,0.996751,-0.080549
2007-04-07,21.9749,19.1734,25.9928,75.8356,5.764,2.3115,917.3473,0.995218,-0.097683
2007-04-08,20.8661,19.1151,23.4186,88.2655,8.8253,2.1431,915.3908,0.99339,-0.114788
2007-04-09,21.0343,18.9608,25.599,87.262,11.5356,1.8733,913.4038,0.991269,-0.131859
2007-04-10,21.5583,17.1509,27.1043,79.019,0.8841,1.461,914.7979,0.988854,-0.14889
2007-04-11,22.5734,19.0414,27.9009,71.7583,0.2031,2.6849,917.6486,0.986146,-0.165878
2007-04-12,22.5217,17.3486,27.5136,73.3998,0.3929,2.2929,919.0568,0.983147,-0.182817
2007-04-13,22.336,17.4215,28.1786,73.0383,0.4063,1.6108,918.8569,0.979857,-0.199702
2007-04-14,22.4538,17.9776,27.372,71.9686,0.4292,2.6335,918.9448,0.976277,-0.216527
2007-04-15,22.1884,17.6676,28.061,71.7325,0.4439,2.1933,919.4481,0.972408,-0.233289
2007-04-16,21.889,17.0831,27.2998,77.0107,1.7319,1.7294,918.3808,0.968251,-0.249981
2007-04-17,20.6652,16.5216,25.1313,77.0492,1.2212,2.1046,917.1224,0.963807,-0.266599
2007-04-18,21.3436,17.2176,27.2749,71.9816,0.0792,2.3593,917.2311,0.959079,-0.283139
2007-04-19,22.1529,18.5195,27.1649,70.1041,0.2165,2.9304,918.4556,0.954067,-0.299595
2007-04-20,21.9664,18.423,26.216,72.9867,1.071,2.6539,919.1238,0.948772,-0.315962
2007-04-21,20.8037,18.2025,25.1854,84.0456,3.3445,1.6916,918.2621,0.943196,-0.332235
2007-04-22,21.6865,18.2043,26.2812,80.9967,1.6494,1.3693,917.2516,0.937342,-0.348411
2007-04-23,21.6022,18.4623,27.0003,83.625,4.1394,1.4569,917.3761,0.93121,-0.364483
2007-04-24,22.5695,18.7721,27.5756,79.8059,0.6785,1.9236,916.587,0.924803,-0.380447
2007-04-25,22.7821,17.7751,28.2357,77.8013,0.2208,1.9214,915.3643,0.918121,-0.396299
2007-04-26,22.4006,17.4307,27.5179,78.0983,0.3548,2.1874,913.9195,0.911169,-0.412034
2007-04-27,22.3349,19.2921,27.3153,79.3468,10.9944,1.914,915.1394,0.903946,-0.427646
2007-04-28,19.3702,17.2762,22.6429,76.0078,3.057,3.0799,920.4915,0.896456,-0.443132
2007-04-29,18.2525,15.4473,21.6189,84.026,8.1253,2.8192,920.8224,0.888701,-0.458487
2007-04-30,19.446,14.9209,26.7713,80.9825,0.1798,1.4103,918.1807,0.880683,-0.473706
2007-05-01,19.9008,14.4146,25.8539,73.6509,0.0,1.553,917.4756,0.872404,-0.488785
2007-05-02,19.2728,13.4966,25.625,66.7882,0.0,1.5488,917.263,0.863867,-0.50372
2007-05-03,19.9245,12.1292,27.1669,64.1151,0.0,0.8888,917.675,0.855075,-0.518505
2007-05-04,20.1429,15.4006,24.9297,74.1552,0.267,2.6577,918.9848,0.846029,-0.533137
2007-05-05,19.6618,15.4288,24.8473,71.4542,0.0,2.5935,919.0097,0.836733,-0.547611
2007-05-06,18.8323,13.6369,25.1248,70.2559,0.0,1.9081,917.1955,0.827189,-0.561923
2007-05-07,19.621,14.1654,26.7903,69.8737,0.0,1.6924,915.744,0.817401,-0.576069
2007-05-08,20.7831,15.787,27.0043,70.8342,0.0,1.8094,915.4799,0.807371,-0.590044
2007-05-09,19.3165,15.4565,21.5968,78.3796,0.8907,2.4599,916.8417,0.797102,-0.603845
2007-05-10,15.7829,10.3882,22.1129,68.5681,0.0515,3.6922,921.3092,0.786597,-0.617467
2007-05-11,16.8126,13.9001,22.2346,65.8729,0.0,3.299,922.9528,0.775859,-0.630907
2007-05-12,18.0606,11.4856,24.7059,68.8936,0.0,1.7859,921.9969,0.764891,-0.644159
2007-05-13,19.8811,14.4257,25.8444,71.5131,0.0238,1.4206,920.4065,0.753698,-0.657221
2007-05-14,19.1747,13.0736,26.098,73.1346,0.0234,2.2669,917.8525,0.742281,-0.670089
2007-05-15,21.0587,15.997,27.6604,70.6847,0.1402,1.598,917.6569,0.730644,-0.682758
2007-05-16,20.8082,16.4185,26.6242,72.5267,0.0391,2.8076,917.2884,0.718792,-0.695225
2007-05-17,20.9633,15.0049,27.6154,72.6043,0.0095,1.6373,917.7811,0.706727,-0.707487
2007-05-18,20.7579,14.9725,27.6454,69.57,0.0,1.3717,917.6443,0.694452,-0.719539
2007-05-19,20.6281,16.042,26.3875,69.0347,0.2089,1.699,917.5023,0.681972,-0.731378
2007-05-20,19.9391,15.726,24.8885,75.5984,0.9065,2.4973,918.3971,0.66929,-0.743001
2007-05-21,20.3086,17.1188,25.4973,73.0803,0.0701,3.0573,917.3178,0.656411,-0.754404
2007-05-22,19.0177,16.7476,21.8001,74.7174,3.6778,1.9862,915.4259,0.643337,-0.765584
2007-05-23,16.7806,15.7337,18.1864,97.0623,18.2829,1.3693,913.4163,0.630072,-0.776537
2007-05-24,17.1079,14.6692,20.8581,78.3518,1.7323,2.7943,915.1048,0.616621,-0.78726
2007-05-25,14.1132,9.1176,20.653,67.026,0.0,2.2976,918.975,0.602988,-0.79775
2007-05-26,15.226,8.9186,22.0083,65.9357,0.0,2.4479,918.1569,0.589176,-0.808005
2007-05-27,14.9024,11.7434,19.3147,86.3935,7.123,2.1455,916.4752,0.57519,-0.81802
2007-05-28,16.5015,12.5327,22.905,83.5068,0.2084,1.5383,916.5826,0.561034,-0.827793
2007-05-29,17.3013,13.7175,21.4875,79.254,1.3137,2.7961,916.17,0.546711,-0.837321
2007-05-30,15.6575,12.9635,19.5365,74.8595,0.031,2.2423,918.7939,0.532227,-0.846602
2007-05-31,14.0599,8.4214,21.0003,72.3817,0.0,2.9123,920.9058,0.517586,-0.855631
2007-06-01,16.3111,10.1367,23.4467,77.4635,0.0,2.4759,919.3036,0.502791,-0.864408
2007-06-02,18.6296,14.8642,23.3816,81.3021,0.2127,2.7566,916.7363,0.487847,-0.872929
2007-06-03,18.1093,16.148,20.9146,84.7194,4.7412,3.6538,916.588,0.472759,-0.881192
2007-06-04,15.2732,9.436,20.9378,70.0439,0.0,1.4436,918.9339,0.457531,-0.889193
2007-06-05,14.356,8.4518,21.531,66.1586,0.0,1.5738,919.4411,0.442168,-0.896932
2007-06-06,14.8813,8.324,23.229,68.8387,0.0,1.3139,918.845,0.426674,-0.904405
2007-06-07,16.076,9.0505,24.7184,70.848,0.0,1.2527,918.5523,0.411054,-0.911611
2007-06-08,18.8786,11.2937,25.5857,68.2839,0.0,0.8415,918.7186,0.395312,-0.918547
2007-06-09,19.4575,12.7229,26.1409,69.0499,0.0,1.6698,919.1392,0.379453,-0.925211
2007-06-10,19.0209,12.6983,25.67,71.9213,0.0,1.3776,919.445,0.363482,-0.931601
2007-06-11,18.035,11.9685,26.0858,73.0874,0.0,1.4395,919.0384,0.347403,-0.937716
2007-06-12,17.8456,10.779,25.5705,70.2381,0.0,1.1808,919.2327,0.331221,-0.943553
2007-06-13,17.3897,9.8477,25.324,69.5976,0.0,1.6236,918.0145,0.314942,-0.949111
2007-06-14,17.9194,11.0168,25.8778,72.3612,0.0,1.2971,917.6381,0.298569,-0.954388
2007-06-15,18.1877,11.3018,26.4042,74.0271,0.0,1.7913,917.4483,0.282108,-0.959383
2007-06-16,19.8725,12.7577,27.709,67.4693,0.0,1.5455,918.7268,0.265563,-0.964094
2007-06-17,19.6926,15.1623,25.5686,71.3072,0.0086,2.6693,919.9905,0.24894,-0.968519
2007-06-18,18.368,13.3024,25.0985,72.444,0.0,1.2481,921.0025,0.232243,-0.972658
2007-06-19,19.6433,15.0436,24.9153,63.4041,0.0,2.6915,921.4054,0.215477,-0.976509
2007-06-20,17.6182,13.1151,23.528,63.2513,0.0,2.684,922.3762,0.198648,-0.980071
2007-06-21,17.2368,10.611,24.2259,70.9724,0.0,1.8294,922.7744,0.18176,-0.983343
2007-06-22,17.1887,11.9621,23.9766,71.5611,0.0,2.1444,920.9968,0.164818,-0.986324
2007-06-23,16.3388,9.5351,24.1784,70.8338,0.0,1.8326,918.4459,0.147827,-0.989013
2007-06-24,17.0898,11.266,24.6681,73.2678,0.0,1.2879,919.7046,0.130793,-0.99141
2007-06-25,17.5476,11.964,24.4338,67.7964,0.0,2.8642,922.3712,0.11372,-0.993513
2007-06-26,18.1185,14.3023,23.3051,70.7941,0.0038,3.2221,922.9369,0.096613,-0.995322
2007-06-27,17.5448,13.6715,23.6428,72.3841,0.0014,1.766,921.2927,0.079477,-0.996837
2007-06-28,18.4012,11.9491,25.1044,68.0179,0.0,1.5023,919.6958,0.062318,-0.998056
2007-06-29,18.2924,13.1782,24.7891,70.2806,0.0157,1.4049,920.5517,0.045141,-0.998981
2007-06-30,18.4091,13.4933,23.9436,71.4151,0.0658,1.5688,921.2112,0.02795,-0.999609
2007-07-01,17.0017,10.6477,24.1259,65.2098,0.0,1.4729,922.6299,0.010751,-0.999942
2007-07-02,16.8654,11.4842,24.4289,68.4064,0.0,1.6048,922.9447,-0.006451,-0.999979
2007-07-03,16.5129,9.0764,23.8216,65.4587,0.0,1.5203,921.5123,-0.023651,-0.99972
2007-07-04,16.4682,9.0369,24.4875,69.2452,0.0,1.7228,921.4255,-0.040844,-0.999166
2007-07-05,17.1463,10.6946,25.3308,70.929,0.0,1.892,921.8864,-0.058026,-0.998315
2007-07-06,17.9561,11.2333,25.411,71.1508,0.0,1.9824,920.8891,-0.07519,-0.997169
2007-07-07,18.1411,12.7125,25.2524,68.5267,0.0,2.0179,919.2214,-0.092331,-0.995728
2007-07-08,18.1553,11.14,26.058,64.5916,0.0,2.2106,918.6849,-0.109446,-0.993993
2007-07-09,17.6452,9.3285,25.7729,67.9794,0.0,1.6105,919.6253,-0.126528,-0.991963
2007-07-10,17.8876,11.067,25.8638,67.478,0.0,2.0239,918.1507,-0.143572,-0.98964
2007-07-11,19.313,12.627,27.0943,63.6181,0.0,1.707,917.8091,-0.160575,-0.987024
2007-07-12,18.1617,13.1442,23.1634,69.5999,0.0825,3.4583,919.9895,-0.177529,-0.984116
2007-07-13,18.228,13.6813,23.9915,67.9927,0.0086,3.0767,920.2377,-0.194431,-0.980916
2007-07-14,17.1505,10.6217,25.312,66.1055,0.0,1.9665,918.5695,-0.211276,-0.977426
2007-07-15,18.8604,12.7349,26.5858,62.1895,0.0,1.5259,916.8813,-0.228058,-0.973648
2007-07-16,19.1376,14.0656,25.1335,64.4452,0.2809,2.6672,916.6256,-0.244772,-0.969581
2007-07-17,18.5544,14.7486,23.7067,73.2623,0.0906,2.6529,916.9333,-0.261414,-0.965227
2007-07-18,18.185,16.6377,20.952,68.4335,1.3571,2.9651,914.6438,-0.277979,-0.960587
2007-07-19,15.3778,9.8151,22.0898,73.9853,0.0768,1.8924,916.2401,-0.294462,-0.955663
2007-07-20,15.8874,9.5161,24.9408,62.9562,0.0,2.2808,917.8258,-0.310857,-0.950457
2007-07-21,17.1956,10.0175,27.0937,66.3186,0.0,1.6627,917.9619,-0.32716,-0.944969
2007-07-22,19.6951,12.2478,27.9722,60.7806,0.0,2.9874,915.2498,-0.343367,-0.939201
2007-07-23,22.2517,18.9858,25.783,56.1312,0.0014,3.736,913.7095,-0.359472,-0.933156
2007-07-24,20.8011,17.8791,24.947,80.6391,5.1484,1.4898,915.6326,-0.37547,-0.926834
2007-07-25,18.5735,17.9176,20.1703,85.1943,9.6402,2.5971,915.4161,-0.391358,-0.920239
2007-07-26,16.6187,11.4017,21.6413,71.8402,0.0038,2.2219,919.549,-0.407129,-0.91337
2007-07-27,16.0781,13.8225,18.6399,79.8034,0.669,2.3822,920.5574,-0.422781,-0.906232
2007-07-28,16.3717,12.9814,19.9738,82.508,1.0209,2.5176,921.3755,-0.438307,-0.898825
2007-07-29,15.0418,11.7527,19.5731,66.4202,0.0138,3.3346,923.131,-0.453703,-0.891153
2007-07-30,12.1032,6.4053,18.9062,63.1274,0.0,3.3973,923.5386,-0.468965,-0.883217
2007-07-31,13.8767,7.4606,21.5074,64.8102,0.0,2.603,921.22,-0.484089,-0.875019
2007-08-01,15.9459,8.6574,24.6654,64.1995,0.0,1.4904,920.3592,-0.499069,-0.866562
2007-08-02,17.9126,11.4353,24.9073,64.696,0.0,1.2734,921.0118,-0.513901,-0.857849
2007-08-03,17.7325,11.1198,25.1697,63.5191,0.0,1.9978,921.0452,-0.528581,-0.848883
2007-08-04,17.9698,10.4382,25.5654,64.7963,0.0,2.3684,921.0078,-0.543105,-0.839665
2007-08-05,18.983,11.1024,26.8739,63.9834,0.0,1.8423,920.145,-0.557468,-0.830198
2007-08-06,18.5849,13.6171,24.4155,67.0243,0.0014,3.7815,920.4468,-0.571667,-0.820486
2007-08-07,18.9741,11.0986,26.9325,65.9995,0.0,2.4967,919.7407,-0.585696,-0.810531
2007-08-08,19.6861,11.8951,28.384,60.5372,0.0,2.2707,919.7893,-0.599551,-0.800336
2007-08-09,19.4722,12.9712,26.7838,55.0756,0.0,3.1106,921.5504,-0.61323,-0.789905
2007-08-10,19.8416,14.0014,26.8318,53.7603,0.0,2.8748,921.4307,-0.626727,-0.779239
2007-08-11,18.6688,11.2169,25.7963,57.339,0.0,1.8099,921.9315,-0.640038,-0.768343
2007-08-12,19.4552,14.2457,24.6531,58.9282,0.0019,4.0368,922.696,-0.65316,-0.75722
2007-08-13,19.0683,13.2606,25.5999,61.651,0.0029,3.4847,922.5079,-0.666089,-0.745872
2007-08-14,19.356,13.2783,25.8929,59.1288,0.0014,3.4098,922.1467,-0.67882,-0.734304
2007-08-15,18.9964,12.2395,25.6199,55.2404,0.0019,3.3151,922.376,-0.691351,-0.722519
2007-08-16,19.2975,11.8877,25.9096,53.1163,0.0,2.113,922.1132,-0.703677,-0.71052
2007-08-17,18.7682,10.7106,27.0232,50.9117,0.0,1.9815,920.651,-0.715795,-0.69831
2007-08-18,19.6359,13.033,26.5473,55.6707,0.0091,2.5862,919.381,-0.727701,-0.685894
2007-08-19,19.2872,13.2549,25.5221,57.5339,0.0,2.5476,919.7306,-0.739392,-0.673275
2007-08-20,20.1544,13.125,27.1875,48.2148,0.0,2.0268,918.8404,-0.750864,-0.660457
2007-08-21,21.4105,15.0865,27.867,46.592,0.0,1.5195,919.0747,-0.762114,-0.647443
2007-08-22,19.8002,13.7233,26.6969,60.3075,0.0005,2.3346,920.2747,-0.773138,-0.634237
2007-08-23,20.0521,12.701,27.2184,53.3371,0.0,2.2714,918.6575,-0.783934,-0.620844
2007-08-24,19.7077,11.1916,27.9923,49.6214,0.0,2.2334,917.2215,-0.794497,-0.607268
2007-08-25,20.8095,12.737,29.4251,43.9036,0.0,1.7686,915.4124,-0.804826,-0.593511
2007-08-26,21.7213,13.7546,30.9295,40.7327,0.0,2.42,914.9458,-0.814916,-0.579579
2007-08-27,22.9657,13.9553,32.0627,41.2161,0.0,2.007,914.9494,-0.824765,-0.565476
2007-08-28,22.3656,15.9902,29.4425,53.6519,0.0005,2.8905,917.1162,-0.83437,-0.551205
2007-08-29,21.5008,16.1569,27.6236,62.8019,0.0281,3.6998,920.214,-0.843728,-0.536771
2007-08-30,20.9358,16.2099,25.5274,61.9355,0.1698,4.2876,922.2687,-0.852837,-0.522178
2007-08-31,20.5793,15.4816,25.1922,64.7462,0.0153,3.9085,922.4521,-0.861693,-0.50743
2007-09-01,21.1622,13.7473,28.7666,62.2852,0.0,2.0972,921.2311,-0.870294,-0.492533
2007-09-02,22.6216,15.938,30.0475,49.9951,0.0086,1.8529,920.6624,-0.878637,-0.477489
2007-09-03,22.376,16.7487,28.4222,58.3764,1.2813,3.4279,921.845,-0.886721,-0.462305
2007-09-04,21.7805,17.0394,27.5398,61.4323,0.1717,4.0232,923.1434,-0.894542,-0.446983
2007-09-05,21.5071,16.4389,27.3555,55.8892,0.0,3.9473,923.8789,-0.902099,-0.43153
2007-09-06,21.2035,16.0908,26.9205,58.0351,0.0606,2.4989,923.2969,-0.909388,-0.415948
2007-09-07,21.785,13.9965,27.8548,47.8313,0.0,1.869,921.4055,-0.916409,-0.400244
2007-09-08,21.2559,14.9647,27.902,49.3147,0.0,2.0953,920.1766,-0.923158,-0.384421
2007-09-09,20.9542,13.8628,27.5655,47.8338,0.0,2.2273,919.4431,-0.929634,-0.368484
2007-09-10,20.8185,13.8705,27.4223,48.1971,0.0,3.1217,919.5913,-0.935835,-0.352439
2007-09-11,20.5589,14.0242,26.6632,51.2598,0.01,3.5975,919.7295,-0.941759,-0.336289
2007-09-12,20.7387,14.8295,26.0801,49.1513,0.0,3.034,919.8946,-0.947404,-0.320039
2007-09-13,21.1888,14.3771,27.2617,46.2867,0.0038,3.7053,919.0921,-0.952769,-0.303695
2007-09-14,21.1686,14.0857,27.9682,47.7775,0.0,2.5473,918.175,-0.957852,-0.287261
2007-09-15,21.5763,13.7359,29.1382,43.1485,0.0,1.4007,916.7443,-0.962652,-0.270742
2007-09-16,23.2248,14.9776,31.206,40.6691,0.0,1.6923,915.2085,-0.967167,-0.254143
2007-09-17,23.24,16.4643,30.0576,50.3387,0.0,2.6954,916.8964,-0.971395,-0.237468
2007-09-18,21.7234,15.4575,29.1868,57.1354,0.0005,3.4895,918.3652,-0.975336,-0.220724
2007-09-19,22.4518,14.5868,30.2039,52.1752,0.0,1.9777,917.6238,-0.978989,-0.203914
2007-09-20,24.4758,16.5154,32.6398,47.4937,0.0,1.6617,916.5618,-0.982352,-0.187043
2007-09-21,23.9227,16.3148,30.5103,44.1453,0.0,2.0396,916.8035,-0.985424,-0.170118
2007-09-22,25.0877,18.1589,32.1945,39.4394,0.0,2.4726,916.9117,-0.988204,-0.153142
2007-09-23,24.6462,17.4379,32.4052,34.8535,0.0,2.6988,914.6472,-0.990692,-0.13612
2007-09-24,25.6632,18.5738,33.6596,41.4496,0.2446,2.7978,914.0649,-0.992887,-0.119059
2007-09-25,21.2286,16.3047,25.3015,62.8461,0.0005,4.0014,918.7442,-0.994788,-0.101962
2007-09-26,18.0923,13.6241,25.8432,58.6974,0.0,4.6747,921.6158,-0.996395,-0.084835
2007-09-27,20.5443,14.119,28.4483,58.081,0.0019,3.6747,921.2639,-0.997707,-0.067683
2007-09-28,22.5525,17.286,29.1214,55.1367,2.7933,2.7205,919.7885,-0.998724,-0.050511
2007-09-29,22.2016,16.7805,29.8726,72.4154,1.8373,2.4445,920.2243,-0.999445,-0.033324
