date,temp_mean_c,temp_max_c,temp_min_c
2020-09-30,25.8,33.7,19.1
2020-10-01,26.9,34.2,19.2
2020-10-02,27.5,34.8,20.1
2020-10-03,27.6,34.6,20.1
2020-10-04,25.1,33.5,20.2
2020-10-05,25.7,33.0,19.5
2020-10-06,26.9,34.2,19.4
2020-10-07,27.6,35.4,21.5
2020-10-08,26.8,33.3,21.1
2020-10-09,25.2,33.5,20.0
2020-10-10,22.6,29.6,17.9
2020-10-11,19.3,25.0,14.9
2020-10-12,21.1,28.1,15.2
2020-10-13,23.0,30.5,16.5
2020-10-14,22.9,31.1,18.5
2020-10-15,21.8,27.9,16.4
2020-10-16,20.0,25.9,17.0
2020-10-17,18.9,23.2,15.1
2020-10-18,20.1,26.9,14.3
2020-10-19,19.5,25.2,16.5
2020-10-20,19.3,23.5,16.6
2020-10-21,20.7,26.4,14.4
2020-10-22,20.7,26.1,16.5
2020-10-23,21.0,27.2,16.6
2020-10-24,18.7,22.5,15.6
2020-10-25,20.3,26.3,16.6
2020-10-26,20.2,26.0,15.6
2020-10-27,22.3,29.0,15.8
2020-10-28,24.2,30.9,17.5
2020-10-29,23.5,30.2,17.3
2020-10-30,20.5,24.7,16.3
2020-10-31,18.1,22.4,14.9
2020-11-01,17.5,23.5,12.8
2020-11-02,17.1,24.1,9.4
2020-11-03,17.4,23.4,13.0
2020-11-04,19.1,24.9,15.2
2020-11-05,18.9,25.0,12.9
2020-11-06,21.0,28.0,15.9
2020-11-07,22.8,29.5,16.5
2020-11-08,23.1,29.5,18.4
2020-11-09,23.2,30.8,17.5
2020-11-10,21.0,24.9,18.6
2020-11-11,22.1,27.7,18.5
2020-11-12,20.9,26.6,18.6
2020-11-13,20.5,24.5,18.0
2020-11-14,20.9,24.8,18.1
2020-11-15,22.8,28.1,17.5
2020-11-16,22.1,27.9,17.1
2020-11-17,22.2,29.1,17.0
2020-11-18,21.4,26.8,18.5
2020-11-19,21.0,25.8,18.1
2020-11-20,20.4,26.9,14.9
2020-11-21,19.6,24.5,14.8
2020-11-22,20.5,25.4,16.6
2020-11-23,20.4,25.2,16.3
2020-11-24,21.0,25.6,17.0
2020-11-25,20.7,26.2,16.6
2020-11-26,21.9,27.2,17.0
2020-11-27,22.8,29.4,16.6
2020-11-28,22.2,27.9,16.8
2020-11-29,22.7,29.1,16.3
2020-11-30,23.1,29.8,17.2
2020-12-01,22.8,28.8,19.5
2020-12-02,21.2,23.5,18.9
2020-12-03,22.1,27.0,17.8
2020-12-04,23.3,30.5,18.9
2020-12-05,23.1,28.1,19.1
2020-12-06,21.8,26.6,19.4
2020-12-07,20.7,24.3,18.7
2020-12-08,21.7,25.9,18.8
2020-12-09,20.4,24.1,17.9
2020-12-10,20.4,24.5,16.7
2020-12-11,20.9,24.6,17.9
2020-12-12,21.7,26.6,18.5
2020-12-13,21.6,25.0,18.8
2020-12-14,23.7,29.2,18.5
2020-12-15,24.2,30.5,18.9
2020-12-16,24.0,30.0,18.6
2020-12-17,23.3,27.8,19.6
2020-12-18,22.5,28.9,17.4
2020-12-19,22.7,28.4,18.6
2020-12-20,23.4,28.3,18.8
2020-12-21,23.6,29.1,19.2
2020-12-22,22.1,25.9,19.7
2020-12-23,21.4,25.6,18.6
2020-12-24,19.7,23.1,17.4
2020-12-25,19.3,23.5,17.0
2020-12-26,20.6,26.4,16.9
2020-12-27,20.7,23.8,18.1
2020-12-28,20.8,23.7,18.2
2020-12-29,21.9,26.3,18.5
2020-12-30,22.6,27.3,18.1
2020-12-31,21.9,28.2,16.5
2021-01-01,22.3,28.0,17.4
2021-01-02,21.2,26.2,18.4
2021-01-03,20.2,25.0,17.2
2021-01-04,21.1,26.6,16.9
2021-01-05,22.2,28.2,17.4
2021-01-06,22.6,27.9,18.0
2021-01-07,23.0,27.8,19.4
2021-01-08,22.6,27.0,19.4
2021-01-09,22.9,27.8,19.5
2021-01-10,22.5,26.9,19.5
2021-01-11,22.6,27.7,19.6
2021-01-12,22.9,26.9,19.9
2021-01-13,22.2,27.2,19.6
2021-01-14,22.1,27.2,18.1
2021-01-15,21.3,26.6,17.6
2021-01-16,21.2,25.2,18.0
2021-01-17,21.8,27.2,18.2
2021-01-18,22.9,27.8,17.9
2021-01-19,23.3,28.9,17.6
2021-01-20,22.7,28.1,17.4
2021-01-21,22.3,28.2,16.9
2021-01-22,22.2,27.6,17.5
2021-01-23,21.7,25.6,17.4
2021-01-24,22.6,27.8,17.0
2021-01-25,22.9,27.6,17.9
2021-01-26,22.7,28.5,18.1
2021-01-27,23.6,28.9,18.7
2021-01-28,23.1,29.2,15.8
2021-01-29,23.7,29.3,17.0
2021-01-30,23.8,29.4,17.6
2021-01-31,24.4,29.6,19.3
2021-02-01,23.4,28.8,19.3
2021-02-02,22.9,27.5,19.0
2021-02-03,23.6,29.4,19.0
2021-02-04,24.1,29.9,19.4
2021-02-05,21.7,25.7,19.5
2021-02-06,20.7,25.8,18.2
2021-02-07,19.3,23.5,16.9
2021-02-08,19.3,24.5,16.2
2021-02-09,19.7,25.5,16.4
2021-02-10,20.5,25.9,16.2
2021-02-11,20.7,25.5,17.6
2021-02-12,20.6,25.0,17.9
2021-02-13,20.4,23.2,18.5
2021-02-14,21.7,26.2,18.1
2021-02-15,21.4,26.3,18.2
2021-02-16,21.9,27.5,17.0
2021-02-17,22.8,28.1,19.0
2021-02-18,21.9,26.8,18.0
2021-02-19,22.6,27.2,18.6
2021-02-20,22.3,27.1,19.1
2021-02-21,21.6,26.1,18.4
2021-02-22,21.3,26.8,17.3
2021-02-23,21.8,27.7,17.2
2021-02-24,22.4,28.4,16.2
2021-02-25,21.3,26.9,17.5
2021-02-26,20.1,24.2,17.8
2021-02-27,19.7,22.1,17.6
2021-02-28,21.2,26.2,17.2
2021-03-01,21.0,25.5,17.4
2021-03-02,21.4,26.0,17.1
2021-03-03,22.0,27.9,16.5
2021-03-04,22.1,27.5,16.8
2021-03-05,21.9,26.7,17.5
2021-03-06,20.9,25.6,18.9
2021-03-07,19.8,22.9,18.0
2021-03-08,20.7,24.8,18.3
2021-03-09,20.4,25.0,17.1
2021-03-10,20.9,26.0,16.2
2021-03-11,21.6,26.8,17.1
2021-03-12,22.1,27.5,17.9
2021-03-13,21.9,27.4,18.9
2021-03-14,21.4,26.6,18.2
2021-03-15,22.0,27.0,17.4
2021-03-16,22.0,26.8,17.8
2021-03-17,22.1,27.2,16.6
2021-03-18,21.8,27.0,16.4
2021-03-19,22.1,27.2,18.0
2021-03-20,21.9,26.5,17.9
2021-03-21,21.3,26.9,16.6
2021-03-22,21.9,28.0,15.4
2021-03-23,22.7,28.4,17.0
2021-03-24,23.1,28.5,17.4
2021-03-25,23.0,28.0,17.7
2021-03-26,22.4,27.5,18.5
2021-03-27,22.7,28.6,17.4
2021-03-28,22.4,29.1,16.8
2021-03-29,21.8,28.0,17.4
2021-03-30,22.0,28.1,17.5
2021-03-31,20.8,26.9,16.0
2021-04-01,19.7,25.9,15.4
2021-04-02,19.7,26.4,12.8
2021-04-03,20.5,26.1,15.8
2021-04-04,21.0,26.9,16.8
2021-04-05,19.9,25.0,15.3
2021-04-06,19.6,25.3,15.6
2021-04-07,19.7,24.9,15.9
2021-04-08,19.3,24.9,14.9
2021-04-09,19.2,25.0,14.9
2021-04-10,18.5,25.2,13.3
2021-04-11,18.6,25.9,12.4
2021-04-12,19.7,27.0,12.2
2021-04-13,20.1,26.4,13.6
2021-04-14,19.5,24.9,14.6
2021-04-15,18.5,24.9,13.6
2021-04-16,18.1,24.5,12.4
2021-04-17,19.6,26.0,13.5
2021-04-18,18.4,20.0,16.6
2021-04-19,19.3,24.0,15.6
2021-04-20,18.7,25.1,12.2
2021-04-21,18.2,25.0,11.6
2021-04-22,17.7,24.7,11.6
2021-04-23,17.9,25.5,11.7
2021-04-24,18.9,26.2,12.9
2021-04-25,19.9,27.3,13.2
2021-04-26,20.5,27.5,12.9
2021-04-27,20.5,26.3,16.9
2021-04-28,19.3,25.0,14.9
2021-04-29,18.6,23.1,14.4
2021-04-30,17.9,23.8,13.2
2021-05-01,17.6,22.6,13.4
2021-05-02,17.6,22.9,13.6
2021-05-03,17.7,24.4,11.6
2021-05-04,18.0,24.5,12.7
2021-05-05,18.8,25.2,12.6
2021-05-06,19.3,25.5,13.2
2021-05-07,20.1,26.5,14.6
2021-05-08,18.4,24.1,14.2
2021-05-09,18.5,23.5,14.4
2021-05-10,17.7,22.4,13.8
2021-05-11,17.2,23.6,10.7
2021-05-12,18.3,25.5,12.3
2021-05-13,17.3,20.6,14.4
2021-05-14,16.5,21.1,12.6
2021-05-15,16.8,22.0,13.3
2021-05-16,18.0,23.2,13.8
2021-05-17,18.0,23.9,12.9
2021-05-18,17.4,23.2,11.4
2021-05-19,17.5,24.4,12.1
2021-05-20,17.9,24.9,10.2
2021-05-21,18.3,24.8,13.1
2021-05-22,19.5,26.6,12.9
2021-05-23,19.0,24.3,15.2
2021-05-24,18.2,23.5,12.0
2021-05-25,15.7,23.9,7.3
2021-05-26,18.9,25.6,13.9
2021-05-27,19.1,25.6,15.2
2021-05-28,20.2,26.8,15.2
2021-05-29,21.1,26.5,16.9
2021-05-30,19.2,25.9,15.0
2021-05-31,17.9,22.7,14.8
2021-06-01,17.1,22.4,13.8
2021-06-02,17.7,23.4,12.9
2021-06-03,18.4,24.5,13.2
2021-06-04,18.7,24.4,14.2
2021-06-05,17.5,23.5,13.8
2021-06-06,17.1,22.4,12.2
2021-06-07,18.0,23.0,14.1
2021-06-08,18.3,24.2,13.4
2021-06-09,18.2,23.2,14.8
2021-06-10,18.9,23.8,14.9
2021-06-11,18.0,22.1,15.6
2021-06-12,16.7,22.1,11.6
2021-06-13,14.8,21.0,10.3
2021-06-14,14.4,21.0,9.6
2021-06-15,15.0,22.1,9.0
2021-06-16,16.5,23.1,10.6
2021-06-17,15.1,20.9,11.2
2021-06-18,15.6,22.0,11.1
2021-06-19,16.7,23.3,11.6
2021-06-20,17.2,23.5,11.8
2021-06-21,16.6,22.9,11.8
2021-06-22,16.0,21.5,10.8
2021-06-23,16.4,21.7,12.9
2021-06-24,15.4,22.4,10.4
2021-06-25,17.0,25.0,9.9
2021-06-26,18.2,24.6,13.2
2021-06-27,16.3,23.1,10.6
2021-06-28,15.0,22.5,8.6
2021-06-29,14.8,21.8,8.4
2021-06-30,13.6,19.4,8.8
2021-07-01,13.1,20.1,6.8
2021-07-02,14.0,20.9,8.7
2021-07-03,14.2,20.9,8.9
2021-07-04,14.4,20.6,9.1
2021-07-05,14.0,20.0,9.4
2021-07-06,13.8,19.7,9.4
2021-07-07,13.8,20.4,8.8
2021-07-08,13.7,20.8,8.0
2021-07-09,14.8,21.9,8.9
2021-07-10,14.4,21.4,8.1
2021-07-11,14.8,22.0,8.7
2021-07-12,15.7,22.2,9.9
2021-07-13,16.1,22.9,10.4
2021-07-14,16.1,22.8,10.8
2021-07-15,17.0,23.9,9.7
2021-07-16,18.8,25.5,11.4
2021-07-17,19.0,26.5,12.1
2021-07-18,18.8,25.4,13.6
2021-07-19,13.9,20.9,8.1
2021-07-20,12.2,20.7,3.7
2021-07-21,14.2,22.0,8.0
2021-07-22,16.1,23.5,10.1
2021-07-23,14.7,22.1,9.2
2021-07-24,15.0,22.8,9.1
2021-07-25,15.1,23.4,8.4
2021-07-26,15.5,23.1,9.1
2021-07-27,17.1,25.2,9.6
2021-07-28,17.5,24.1,12.2
2021-07-29,11.9,17.3,7.2
2021-07-30,10.9,19.0,4.2
2021-07-31,12.3,19.6,6.1
2021-08-01,14.1,21.0,8.4
2021-08-02,14.9,22.2,8.6
2021-08-03,16.1,23.2,10.7
2021-08-04,15.5,20.6,10.6
2021-08-05,15.7,22.1,10.1
2021-08-06,16.3,20.8,12.8
2021-08-07,15.7,21.2,11.9
2021-08-08,16.0,22.2,10.4
2021-08-09,17.2,24.2,10.7
2021-08-10,18.3,26.0,11.2
2021-08-11,18.4,26.9,11.0
2021-08-12,18.7,25.4,13.3
2021-08-13,19.3,25.5,14.3
2021-08-14,19.8,25.8,15.2
2021-08-15,19.6,25.5,14.6
2021-08-16,20.0,27.5,13.9
2021-08-17,19.7,26.9,13.9
2021-08-18,20.3,27.5,13.8
2021-08-19,19.3,27.0,12.7
2021-08-20,18.8,26.1,12.1
2021-08-21,19.0,27.0,11.6
2021-08-22,19.0,26.7,11.9
2021-08-23,19.4,27.9,11.4
2021-08-24,20.4,28.5,12.6
2021-08-25,20.6,28.7,12.6
2021-08-26,21.4,30.0,13.1
2021-08-27,21.8,29.0,15.3
2021-08-28,20.4,25.5,16.9
2021-08-29,19.6,25.3,14.0
2021-08-30,18.4,23.3,13.6
2021-08-31,17.6,23.1,12.6
2021-09-01,17.8,23.1,12.8
2021-09-02,19.2,25.5,14.2
2021-09-03,20.6,27.8,12.9
2021-09-04,21.8,29.0,13.4
2021-09-05,23.4,30.4,15.1
2021-09-06,23.9,31.8,16.9
2021-09-07,22.3,29.9,15.6
2021-09-08,23.2,31.5,15.6
2021-09-09,25.5,32.8,18.0
2021-09-10,23.1,30.0,18.1
2021-09-11,22.4,29.3,19.0
2021-09-12,23.3,30.2,18.0
2021-09-13,24.1,31.3,17.1
2021-09-14,24.2,32.0,16.6
2021-09-15,24.3,31.8,16.9
2021-09-16,23.0,29.6,18.3
2021-09-17,21.8,28.4,16.6
2021-09-18,23.1,31.1,15.8
2021-09-19,24.8,31.1,17.9
2021-09-20,24.4,31.5,18.0
2021-09-21,24.9,32.7,17.4
2021-09-22,19.8,26.1,13.9
2021-09-23,17.8,25.4,10.9
2021-09-24,19.8,28.5,11.6
2021-09-25,20.2,29.2,15.4
2021-09-26,21.3,28.2,15.0
2021-09-27,22.4,28.1,16.4
2021-09-28,22.9,29.2,16.5
2021-09-29,23.6,30.8,17.6
2021-09-30,22.5,28.9,16.4
2021-10-01,23.0,32.1,17.4
2021-10-02,22.9,29.4,18.6
2021-10-03,23.3,31.5,17.7
2021-10-04,22.8,29.8,18.4
2021-10-05,22.4,27.8,18.3
2021-10-06,22.2,28.2,17.0
2021-10-07,21.4,26.8,18.2
2021-10-08,19.1,23.9,14.9
2021-10-09,18.4,22.1,15.8
2021-10-10,17.4,20.4,15.6
2021-10-11,17.3,20.0,15.2
2021-10-12,17.7,23.7,13.5
2021-10-13,19.7,25.7,15.1
2021-10-14,21.3,27.3,15.4
2021-10-15,22.1,27.8,17.0
2021-10-16,21.1,26.0,18.5
2021-10-17,20.5,26.8,17.2
2021-10-18,20.1,25.6,17.5
2021-10-19,18.5,23.6,15.9
2021-10-20,16.1,19.9,13.1
2021-10-21,16.6,22.3,12.1
2021-10-22,17.8,24.1,12.6
2021-10-23,20.5,27.5,14.4
2021-10-24,20.8,24.9,17.9
2021-10-25,19.9,26.2,16.4
2021-10-26,19.4,23.8,16.5
2021-10-27,21.7,27.5,18.4
2021-10-28,21.7,26.8,18.6
2021-10-29,21.0,24.9,17.5
2021-10-30,20.7,26.4,16.6
2021-10-31,18.7,22.0,17.0
2021-11-01,18.7,24.1,16.9
2021-11-02,20.2,26.1,14.6
2021-11-03,20.5,26.1,14.6
2021-11-04,21.2,28.0,15.1
2021-11-05,21.1,27.0,15.2
2021-11-06,21.5,28.4,14.6
2021-11-07,21.5,28.8,15.1
2021-11-08,21.1,28.2,15.7
2021-11-09,20.6,25.9,17.4
2021-11-10,20.3,24.9,17.8
2021-11-11,18.2,19.6,16.0
2021-11-12,16.8,19.8,14.6
2021-11-13,17.2,23.9,11.5
2021-11-14,17.8,23.6,11.6
2021-11-15,18.7,25.2,12.5
2021-11-16,19.5,25.5,13.3
2021-11-17,21.4,28.0,15.8
2021-11-18,20.8,24.0,17.5
2021-11-19,20.1,25.0,18.8
2021-11-20,20.8,24.5,17.9
2021-11-21,19.6,24.3,14.9
2021-11-22,20.8,27.0,16.1
2021-11-23,22.4,29.6,16.2
2021-11-24,22.6,29.0,15.5
2021-11-25,22.2,27.9,16.5
2021-11-26,20.2,23.6,17.8
2021-11-27,21.0,26.6,18.4
2021-11-28,21.9,27.5,15.9
2021-11-29,23.0,29.1,16.5
2021-11-30,21.8,26.7,19.0
2021-12-01,21.9,27.5,18.5
2021-12-02,22.2,27.9,17.2
2021-12-03,20.3,24.4,17.8
2021-12-04,21.0,26.1,16.4
2021-12-05,21.0,26.5,16.8
2021-12-06,19.1,24.0,17.3
2021-12-07,19.1,25.3,15.2
2021-12-08,17.5,22.5,14.5
2021-12-09,18.9,25.5,12.4
2021-12-10,20.2,26.8,14.1
2021-12-11,21.9,27.4,16.2
2021-12-12,21.4,25.2,18.9
2021-12-13,21.2,25.4,18.5
2021-12-14,21.4,25.5,19.5
2021-12-15,21.0,23.8,19.2
2021-12-16,21.9,27.9,18.4
2021-12-17,20.4,23.5,19.2
2021-12-18,21.2,25.3,18.0
2021-12-19,20.4,25.9,15.6
2021-12-20,20.2,25.4,14.8
2021-12-21,21.0,26.6,15.3
2021-12-22,22.5,27.8,16.7
2021-12-23,21.1,25.6,17.8
2021-12-24,20.1,26.6,14.5
2021-12-25,19.7,25.4,14.4
2021-12-26,20.8,26.6,14.8
2021-12-27,21.8,28.1,16.1
2021-12-28,21.2,27.4,17.0
2021-12-29,21.1,25.6,18.1
2021-12-30,19.2,20.5,18.2
2021-12-31,18.7,20.2,17.5
2022-01-01,20.5,25.0,18.3
2022-01-02,20.2,25.9,18.0
2022-01-03,21.0,25.1,19.0
2022-01-04,21.1,25.0,18.6
2022-01-05,20.8,25.5,19.3
2022-01-06,20.6,24.6,19.0
2022-01-07,20.1,24.1,18.3
2022-01-08,20.2,23.7,18.4
2022-01-09,18.2,18.9,17.2
2022-01-10,19.2,23.9,17.0
2022-01-11,20.1,25.1,18.4
2022-01-12,21.4,26.4,18.1
2022-01-13,22.3,27.5,18.0
2022-01-14,24.1,29.8,19.5
2022-01-15,22.6,28.9,18.8
2022-01-16,21.1,25.9,18.4
2022-01-17,21.9,28.0,16.9
2022-01-18,22.2,28.1,17.6
2022-01-19,22.2,28.5,17.4
2022-01-20,22.6,28.8,18.0
2022-01-21,23.4,28.8,18.6
2022-01-22,23.3,28.7,18.0
2022-01-23,23.3,29.0,17.4
2022-01-24,23.7,29.1,17.9
2022-01-25,23.0,28.4,17.5
2022-01-26,22.2,27.2,18.0
2022-01-27,22.4,27.8,17.0
2022-01-28,22.5,27.2,18.5
2022-01-29,20.8,24.9,18.0
2022-01-30,20.9,27.4,18.0
2022-01-31,20.5,25.0,18.2
2022-02-01,20.9,25.2,18.5
2022-02-02,21.3,24.9,18.3
2022-02-03,21.8,26.0,17.7
2022-02-04,22.0,25.9,18.5
2022-02-05,22.7,27.5,19.8
2022-02-06,21.5,25.0,19.1
2022-02-07,20.5,23.5,19.3
2022-02-08,20.4,25.0,17.6
2022-02-09,19.1,23.6,16.5
2022-02-10,19.7,24.5,16.9
2022-02-11,19.6,22.6,17.9
2022-02-12,20.4,24.3,17.9
2022-02-13,21.0,26.8,16.9
2022-02-14,21.4,26.2,18.3
2022-02-15,22.1,27.5,17.4
2022-02-16,21.5,27.0,17.6
2022-02-17,21.1,25.8,17.4
2022-02-18,19.9,23.8,17.5
2022-02-19,20.8,25.4,15.9
2022-02-20,20.1,24.0,18.0
2022-02-21,21.0,26.1,17.1
2022-02-22,21.4,27.1,16.5
2022-02-23,22.7,28.2,17.4
2022-02-24,22.7,28.3,19.0
2022-02-25,22.9,28.3,18.7
2022-02-26,22.5,28.0,17.3
2022-02-27,22.8,27.5,18.0
2022-02-28,22.7,27.9,17.5
2022-03-01,22.9,28.8,17.8
2022-03-02,22.9,29.3,16.5
2022-03-03,22.5,28.9,16.6
2022-03-04,22.5,27.9,17.6
2022-03-05,22.6,28.0,17.5
2022-03-06,23.2,29.2,17.5
2022-03-07,22.7,28.6,16.7
2022-03-08,23.0,28.8,17.5
2022-03-09,22.7,28.4,17.0
2022-03-10,22.6,28.1,17.3
2022-03-11,22.9,28.7,17.0
2022-03-12,23.0,27.5,19.5
2022-03-13,22.5,27.2,19.9
2022-03-14,22.0,28.4,18.3
2022-03-15,22.0,26.8,17.8
2022-03-16,23.2,28.5,18.6
2022-03-17,23.1,27.9,17.9
2022-03-18,23.2,28.8,17.4
2022-03-19,23.0,28.8,17.0
2022-03-20,22.0,28.1,17.7
2022-03-21,19.1,22.2,16.6
2022-03-22,19.8,26.3,14.6
2022-03-23,20.5,26.3,15.6
2022-03-24,21.4,27.7,15.6
2022-03-25,22.2,28.5,15.9
2022-03-26,23.3,29.4,16.7
2022-03-27,23.0,29.5,18.3
2022-03-28,21.5,27.8,17.8
2022-03-29,21.8,27.0,18.8
2022-03-30,22.3,27.7,17.0
2022-03-31,21.9,28.2,18.0
2022-04-01,20.1,23.9,17.5
2022-04-02,20.7,26.5,15.6
2022-04-03,21.4,25.7,18.0
2022-04-04,22.1,27.5,18.1
2022-04-05,22.3,27.9,17.2
2022-04-06,22.2,27.4,18.6
2022-04-07,22.0,26.9,17.3
2022-04-08,22.1,27.5,18.2
2022-04-09,21.9,27.9,17.1
2022-04-10,21.1,27.0,16.4
2022-04-11,21.5,26.5,17.2
2022-04-12,21.6,26.9,17.1
2022-04-13,21.9,27.7,17.8
2022-04-14,21.4,26.9,17.2
2022-04-15,19.2,24.1,14.4
2022-04-16,16.3,23.4,9.7
2022-04-17,16.9,23.5,10.4
2022-04-18,17.4,23.9,11.6
2022-04-19,18.6,25.2,12.8
2022-04-20,19.5,26.1,13.2
2022-04-21,19.7,25.9,14.6
2022-04-22,20.5,26.6,14.1
2022-04-23,20.9,28.0,14.2
2022-04-24,21.3,28.0,14.6
2022-04-25,20.7,25.9,17.2
2022-04-26,20.4,26.4,15.9
2022-04-27,21.0,26.2,16.2
2022-04-28,20.5,27.8,14.2
2022-04-29,20.9,28.0,14.9
2022-04-30,19.3,23.3,16.5
2022-05-01,20.0,26.1,14.7
2022-05-02,20.3,27.1,13.5
2022-05-03,21.3,27.1,16.9
2022-05-04,19.3,24.2,15.1
2022-05-05,17.2,22.3,12.9
2022-05-06,17.8,24.8,10.9
2022-05-07,18.1,24.8,12.6
2022-05-08,18.1,23.2,13.9
2022-05-09,17.2,22.9,12.9
2022-05-10,16.3,22.5,11.2
2022-05-11,17.1,23.9,11.0
2022-05-12,17.9,23.1,13.6
2022-05-13,18.1,24.3,14.8
2022-05-14,18.5,24.2,14.3
2022-05-15,16.4,19.7,13.6
2022-05-16,17.1,22.0,14.4
2022-05-17,15.4,19.9,10.6
2022-05-18,10.0,14.3,6.2
2022-05-19,10.4,16.9,5.9
2022-05-20,11.2,18.0,4.2
2022-05-21,12.8,19.2,7.7
2022-05-22,13.8,20.4,8.1
2022-05-23,14.4,21.9,9.3
2022-05-24,15.1,21.9,9.8
2022-05-25,15.5,21.2,10.9
2022-05-26,16.4,22.8,11.4
2022-05-27,16.7,22.8,12.1
2022-05-28,15.1,21.8,10.1
2022-05-29,15.6,23.8,9.2
2022-05-30,17.3,24.9,10.6
2022-05-31,19.2,25.0,13.8
2022-06-01,19.2,24.9,15.2
2022-06-02,19.1,25.6,13.6
2022-06-03,18.0,25.0,12.1
2022-06-04,17.0,22.5,12.8
2022-06-05,15.6,21.2,12.1
2022-06-06,15.2,22.0,9.4
2022-06-07,16.1,23.3,9.9
2022-06-08,17.0,22.5,11.9
2022-06-09,18.0,24.0,13.6
2022-06-10,18.2,22.5,15.8
2022-06-11,16.6,20.1,12.8
2022-06-12,15.8,20.3,12.4
2022-06-13,13.2,19.5,7.6
2022-06-14,13.1,20.1,7.4
2022-06-15,13.6,20.5,8.7
2022-06-16,14.3,22.1,8.1
2022-06-17,15.0,23.0,9.0
2022-06-18,15.5,21.2,9.7
2022-06-19,16.0,20.9,12.5
2022-06-20,16.6,22.6,12.9
2022-06-21,16.8,23.7,12.2
2022-06-22,15.7,22.8,9.9
2022-06-23,15.3,23.0,9.1
2022-06-24,15.8,23.3,7.9
2022-06-25,15.1,23.6,7.1
2022-06-26,14.9,21.5,9.0
2022-06-27,14.4,19.9,11.0
2022-06-28,14.1,21.0,8.6
2022-06-29,16.1,22.8,9.4
2022-06-30,15.4,22.6,9.0
2022-07-01,15.5,22.4,10.2
2022-07-02,15.8,23.7,9.9
2022-07-03,15.9,23.8,10.1
2022-07-04,15.4,22.5,9.8
2022-07-05,15.9,22.8,9.4
2022-07-06,15.6,22.5,9.0
2022-07-07,15.4,22.8,9.1
2022-07-08,15.5,22.5,9.7
2022-07-09,15.8,22.5,9.4
2022-07-10,15.9,22.6,11.0
2022-07-11,15.7,22.7,10.0
2022-07-12,16.2,23.1,9.4
2022-07-13,16.9,24.1,10.2
2022-07-14,17.4,23.6,13.6
2022-07-15,17.4,24.5,11.3
2022-07-16,17.4,25.0,10.4
2022-07-17,19.3,26.6,12.4
2022-07-18,18.4,25.0,13.2
2022-07-19,17.5,24.5,12.2
2022-07-20,17.7,24.6,12.9
2022-07-21,17.3,23.2,13.2
2022-07-22,16.6,24.0,10.9
2022-07-23,16.8,23.8,10.5
2022-07-24,17.2,24.4,11.4
2022-07-25,16.9,24.0,11.6
2022-07-26,17.0,24.1,11.1
2022-07-27,16.6,23.4,10.8
2022-07-28,16.6,24.0,10.2
2022-07-29,18.6,26.2,11.4
2022-07-30,16.9,24.8,11.1
2022-07-31,16.7,24.4,10.1
2022-08-01,18.6,25.0,12.8
2022-08-02,18.6,26.1,11.9
2022-08-03,18.6,25.6,12.5
2022-08-04,18.4,25.6,12.1
2022-08-05,20.1,27.8,12.4
2022-08-06,19.6,26.5,13.7
2022-08-07,20.9,28.2,14.8
2022-08-08,18.6,22.2,15.1
2022-08-09,18.6,24.7,13.8
2022-08-10,15.5,17.2,10.3
2022-08-11,13.8,20.9,9.2
2022-08-12,14.7,21.4,8.6
2022-08-13,15.3,22.8,9.3
2022-08-14,15.9,23.2,9.6
2022-08-15,15.5,23.4,8.9
2022-08-16,18.1,27.1,10.1
2022-08-17,20.0,28.1,12.9
2022-08-18,20.2,27.4,12.9
2022-08-19,17.6,26.2,11.3
2022-08-20,14.0,18.6,10.5
2022-08-21,14.3,20.6,9.1
2022-08-22,14.8,21.9,8.2
2022-08-23,16.3,23.2,9.8
2022-08-24,17.7,24.4,10.9
2022-08-25,18.2,24.8,12.1
2022-08-26,19.2,24.8,14.6
2022-08-27,19.9,26.0,14.9
2022-08-28,20.0,27.8,12.1
2022-08-29,16.9,23.5,11.7
2022-08-30,14.4,20.4,10.1
2022-08-31,14.5,20.9,9.6
2022-09-01,15.0,22.8,8.3
2022-09-02,16.7,24.6,8.1
2022-09-03,19.5,28.0,9.8
2022-09-04,18.1,25.1,13.1
2022-09-05,17.1,23.8,11.6
2022-09-06,17.8,24.0,12.4
2022-09-07,17.2,24.5,10.6
2022-09-08,19.8,28.2,11.4
2022-09-09,21.5,30.0,12.9
2022-09-10,23.3,30.8,15.6
2022-09-11,22.0,29.9,15.1
2022-09-12,21.2,30.0,14.3
2022-09-13,22.2,31.0,14.4
2022-09-14,22.6,29.2,16.2
2022-09-15,18.9,23.4,15.2
2022-09-16,16.5,20.9,13.9
2022-09-17,15.1,20.5,11.0
2022-09-18,15.4,23.2,7.9
2022-09-19,18.6,27.7,10.6
2022-09-20,20.7,28.5,13.7
2022-09-21,22.2,29.3,16.1
2022-09-22,20.0,25.5,17.5
2022-09-23,19.6,25.2,14.6
2022-09-24,17.7,25.4,11.4
2022-09-25,19.6,27.2,12.2
2022-09-26,20.7,28.2,14.8
2022-09-27,19.6,25.0,16.8
2022-09-28,19.4,24.1,16.8
2022-09-29,17.6,21.4,14.9
2022-09-30,17.9,22.6,13.3
2022-10-01,19.1,24.6,14.9
2022-10-02,20.6,26.9,15.4
2022-10-03,20.2,26.8,16.7
2022-10-04,19.4,25.6,15.5
